Segmento,Record Name,matches,Relation id
2,vegetarianismo,2,5390
2,venezolano,2,5391
2,VETO,2,5397
2,vg,2,5398
2,viagem,2,5399
2,vicente gozalez facebook,2,5409
2,victor mahana,2,5422
2,virgiio,2,5461
2,virgo,2,5462
2,volantin,2,5470
2,vvvv,2,5476
2,v,2,5478
2,weon,2,5487
2,wg sebald,2,5488
2,what,2,5491
2,why about edgar alan poe,2,5494
2,williams,2,5495
2,woai ni,2,5498
2,wtf,2,5503
2,xavi,2,5507
2,yandri,2,5524
2,yaoi,2,5525
2,yes,2,5531
2,yes,2,5532
2,yes,2,5533
2,yfg,2,5534
2,yoshi,2,5547
2,yoshi,2,5548
2,zalgo,2,5573
2,zanahoria,2,5577
2,zopilote,2,5585
2,bienal de nuevos medios,2,5600
2,hola,2,5616
2,hola,2,5617
2,hola,2,5622
2,hola,2,5623
2,jeronimo,2,5629
2,jeronimo,2,5630
2,"""malicioso"" ",2,5632
2,pipi,2,5643
2,si,2,5655
