Segmento,Record Name,matches,Relation id
0,cabelio,0,11
0,conna,0,13
0,ffffff,0,15
0,ahoj  jsem z ceske republiky,0,24
0,carolina peace,0,36
0,esamble,0,43
0,hola,0,61
0,hola,0,62
0,znzzm,0,113
0,3-3,0,143
0,3,0,146
0,abigail salazar,0,163
0,abril,0,167
0,aburimiento,0,168
0,actualidad,0,169
0,Adelaida,0,172
0,adhd,0,173
0,adios,0,174
0,adios,0,177
0,adios,0,179
0,adjetivo,0,180
0,adrian,0,186
0,aedo,0,190
0,aeiou,0,191
0,aggro,0,194
0,agua,0,196
0,AGUSTIN,0,203
0,ajedrez,0,207
0,al aldo le gusta la chora rosa,0,211
0,al otro lado,0,213
0,alameda,0,216
0,alan,0,217
0,alba ibet,0,219
0,alba montoya,0,220
0,albaro rivera,0,222
0,alcool,0,224
0,aldana,0,226
0,alegría,0,228
0,alegria,0,229
0,alejandra,0,235
0,alejandra,0,236
0,alejandra,0,237
0,alejandro duran,0,239
0,alejandro,0,240
0,alejand,0,241
0,alemania,0,243
0,alex arriagada,0,245
0,alexander supertramp,0,246
0,alexandra mabes,0,249
0,alexandra toro moreno,0,250
0,alexis,0,252
0,alexis,0,253
0,alexis,0,254
0,alfa,0,259
0,algoritmos,0,262
0,algunas son chatrra y itras son la papa,0,271
0,alicia alonso,0,273
0,ali,0,277
0,allende salvador,0,278
0,alma,0,281
0,almendra quintanilla,0,283
0,almudena,0,288
0,almudena,0,289
0,alquimia,0,293
0,alvaro gonzalez riquelme,0,294
0,alvaro,0,295
0,alvaro,0,296
0,al,0,297
0,amanda,0,299
0,ambar,0,302
0,ambrosia,0,303
0,amorío,0,312
0,amor de verdad,0,313
0,amor,0,315
0,amor,0,316
0,amor,0,317
0,amor,0,318
0,amor,0,321
0,amor,0,322
0,amor,0,323
0,amor,0,324
0,amor,0,325
0,amor,0,326
0,amor,0,327
0,amor,0,328
0,amor,0,329
0,amor,0,330
0,amor,0,331
0,Amor,0,332
0,amor,0,333
0,amor,0,334
0,amor,0,335
0,amor,0,336
0,amor,0,337
0,amor,0,338
0,amor,0,339
0,amor,0,340
0,amor,0,341
0,amor,0,342
0,amor,0,343
0,amor,0,344
0,amor,0,345
0,amor,0,346
0,amor,0,347
0,amor,0,348
0,amor,0,349
0,AMOR,0,350
0,amor,0,352
0,amor,0,353
0,amor,0,354
0,amor,0,355
0,amor,0,356
0,amor,0,357
0,amor,0,358
0,amor,0,359
0,amor,0,360
0,amor,0,361
0,amor,0,362
0,amor,0,365
0,amor,0,366
0,amor,0,367
0,amor,0,368
0,amor,0,369
0,amor,0,370
0,amor,0,371
0,amor,0,372
0,amor,0,373
0,amor,0,374
0,amor,0,375
0,amor,0,376
0,amor,0,377
0,amor,0,378
0,amor,0,379
0,amor,0,380
0,amor,0,381
0,amor,0,382
0,amor,0,383
0,amor,0,384
0,amor,0,385
0,amor,0,386
0,amour,0,387
0,ana huberman,0,389
0,ana paula araya,0,391
0,anais  fuenzalida,0,392
0,anais teamo,0,393
0,ana,0,402
0,anderson,0,403
0,andes,0,404
0,andrea rojas olivo,0,406
0,andy schuster,0,414
0,angela,0,415
0,angelica riadi,0,416
0,Angelica,0,417
0,angelini,0,418
0,angelith,0,420
0,angelo ignacio pincheira contreras,0,421
0,animales,0,426
0,animales,0,427
0,animal,0,428
0,animal,0,429
0,anonymous,0,432
0,anormais,0,433
0,antiterrorismo,0,434
0,antoine,0,435
0,ANTONIA SOLANGE ARAYA DIEZ,0,436
0,antonia tellez,0,437
0,antonia,0,438
0,antonia,0,439
0,antonia,0,440
0,antonio,0,441
0,antooooo,0,442
0,aojado,0,446
0,apollo,0,450
0,Aracelly,0,452
0,arbol,0,454
0,argentina el mejor,0,463
0,argentina es el mejor,0,464
0,ari,0,472
0,arroz,0,477
0,arte con acuarelas,0,479
0,arte moderno,0,482
0,arte moderno,0,483
0,artes,0,487
0,artes,0,488
0,arte,0,489
0,arte,0,490
0,arte,0,491
0,arte,0,492
0,arte,0,493
0,arte,0,494
0,arte,0,495
0,arte,0,496
0,ARTE,0,497
0,arte,0,498
0,arte,0,499
0,arte,0,500
0,arte,0,501
0,arte,0,502
0,arte,0,503
0,arte,0,504
0,Arte,0,505
0,arte,0,506
0,arte,0,507
0,Arte,0,508
0,arte,0,509
